"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.924990601E2,3.324734129E-2,2.322897050E-1,-9.378892976E-1
1.925089901E2,2.341939238E-1,4.601952408E-1,-1.569609028E0
1.925189211E2,1.983697146E-1,9.397520743E-1,-2.012132741E0
1.925288511E2,9.006685540E-3,1.491084723E0,-2.203605664E0
1.925387821E2,-7.497336455E-2,1.689643302E0,-2.251124232E0
1.925487121E2,1.844862320E-2,1.392178047E0,-2.260601984E0
1.925586421E2,2.377834564E-1,7.306297687E-1,-2.299701730E0
1.925685731E2,3.816805100E-1,-3.059986822E-2,-2.436152939E0
1.925785031E2,2.598854200E-1,-4.264280089E-1,-2.616774015E0
1.925884341E2,-8.841253191E-2,-1.595309734E-1,-2.656977716E0
1.925983641E2,-4.507247248E-1,5.154489436E-1,-2.484439246E0
1.926082941E2,-7.753934205E-1,1.300151058E0,-2.312362706E0
1.926182251E2,-8.657743444E-1,1.783392734E0,-2.691798470E0
1.926281546E2,-4.899304885E-1,1.651503669E0,-3.427189334E0
1.926380856E2,1.235837168E-1,1.675433691E0,-3.572096202E0
1.926480156E2,8.282183361E-1,2.144236253E0,-2.461996463E0
1.926579466E2,1.750826813E0,2.469028909E0,-8.768999147E-1
1.926678766E2,2.498265865E0,1.740242475E0,-9.970906019E-2
1.926778066E2,2.761461028E0,7.702424620E-1,-1.800685143E-1
1.926877376E2,2.664321819E0,2.247881658E-1,-1.078477997E-1
1.926976676E2,2.142699312E0,2.208127901E-2,7.381601053E-1
1.927075986E2,1.171155853E0,1.977347070E-1,1.688026839E0
1.927175286E2,3.444314805E-1,3.932531731E-1,2.160855501E0
1.927274586E2,-1.468454390E-1,2.151335357E-1,2.603189764E0
1.927373896E2,-3.476908647E-1,-3.444534807E-1,3.039948707E0
1.927473196E2,-2.298688846E-1,-9.586159229E-1,2.999091872E0
1.927572506E2,1.792450071E-1,-1.277342824E0,2.736738415E0
1.927671806E2,6.704874281E-1,-1.238570376E0,2.795255011E0
1.927771116E2,9.530895001E-1,-1.062660840E0,2.999432765E0
1.927870416E2,1.070297815E0,-7.637766109E-1,2.927000965E0
1.927969716E2,1.186128599E0,-4.077977566E-1,3.228823128E0
1.928069026E2,1.275586759E0,-2.329894705E-1,3.987409896E0
1.928168326E2,1.270566486E0,-4.602172409E-1,4.488717422E0
1.928267636E2,1.075197270E0,-8.920920043E-1,4.531351225E0
1.928366936E2,6.903504927E-1,-1.172272817E0,4.274078999E0
1.928466236E2,1.350701699E-1,-1.058076915E0,3.875719306E0
1.928565546E2,-4.790613551E-1,-6.510127647E-1,3.328195973E0
1.928664846E2,-9.058332534E-1,-2.493892293E-1,2.565046037E0
1.928764156E2,-9.880839164E-1,1.647131413E-2,1.703509682E0
1.928863456E2,-7.230862027E-1,1.712447736E-1,9.363158119E-1
1.928962766E2,-3.347248102E-1,3.697076782E-1,3.735803622E-1
1.929062066E2,-4.580124021E-3,5.048115427E-1,3.496459544E-2
1.929161366E2,1.972105772E-1,4.876997392E-1,-3.471901238E-1
1.929260676E2,3.226676323E-1,3.342030924E-1,-8.106743503E-1
1.929359976E2,4.759947829E-1,1.294588894E-1,-1.245125982E0
1.929459286E2,6.006674340E-1,-2.756304368E-3,-1.450908211E0
1.929558586E2,6.404208990E-1,-4.418887049E-3,-1.402384508E0
1.929657896E2,5.646142332E-1,5.035081252E-2,-1.337188638E0
1.929757196E2,4.316905030E-1,1.059211786E-1,-1.397748835E0
1.929856496E2,2.710572564E-1,1.787458011E-1,-1.503984557E0
1.929955806E2,1.490536765E-1,3.022081516E-1,-1.591672912E0
1.930055106E2,1.390822735E-1,3.074128679E-1,-1.763229634E0
1.930154416E2,3.252260449E-1,1.673184048E-1,-2.077940814E0
1.930253716E2,6.537192216E-1,2.194151228E-2,-2.237394385E0
1.930353016E2,9.465068509E-1,4.414691672E-2,-2.084240019E0
1.930452326E2,1.010509962E0,2.865594493E-1,-1.883283496E0
1.930551626E2,7.312266963E-1,7.787631708E-1,-1.822443802E0
1.930650936E2,1.838143138E-1,1.313153658E0,-1.748029212E0
1.930750236E2,-3.706457178E-1,1.524407420E0,-1.692726831E0
1.930849546E2,-7.070417353E-1,1.338112352E0,-1.764475676E0
1.930948846E2,-7.730565076E-1,8.448201893E-1,-1.859304650E0
1.931048146E2,-6.722035128E-1,2.988114309E-1,-1.854973032E0
1.931147456E2,-4.701319625E-1,-3.295600377E-2,-1.802892467E0
1.931246756E2,-1.542806853E-1,-8.094973058E-2,-1.665474713E0
1.931346066E2,1.420704565E-1,1.331654394E-1,-1.202093983E0
1.931445366E2,2.859852345E-1,2.934892952E-1,-5.496142977E-1
1.931544666E2,1.115815027E-1,2.018809676E-1,-1.584759164E-1
1.931643976E2,-3.589564393E-1,-1.731988399E-1,-6.361478269E-2
1.931743276E2,-9.541191948E-1,-7.551901940E-1,8.224284232E-2
1.931842586E2,-1.644732739E0,-1.353400336E0,5.128318030E-1
1.931941886E2,-2.431673533E0,-1.905848779E0,1.139532284E0
1.932041196E2,-3.168240419E0,-2.186753404E0,1.497966018E0
1.932140496E2,-3.517839888E0,-2.130929305E0,1.244191597E0
1.932239796E2,-3.302603002E0,-1.770091926E0,8.808181340E-1
1.932339106E2,-2.579162385E0,-1.051342165E0,1.044826686E0
1.932438406E2,-1.626992287E0,-3.609772736E-1,1.579856274E0
1.932537716E2,-7.706478933E-1,-7.632472917E-2,1.843180368E0
1.932637016E2,-3.508976605E-1,-2.285243905E-1,1.709549271E0
1.932736316E2,-4.810320130E-1,-5.309379986E-1,1.703650600E0
1.932835626E2,-9.096981168E-1,-4.509219222E-1,2.005462237E0
1.932934926E2,-1.323366405E0,-1.627395599E-1,2.461717551E0
1.933034236E2,-1.560023980E0,-5.669124082E-2,2.783651211E0
1.933133536E2,-1.646004947E0,-9.127737522E-2,2.619376611E0
1.933232836E2,-1.681952167E0,-1.078571552E-1,2.161488755E0
1.933332146E2,-1.625477566E0,-1.114724886E-1,1.529406497E0
1.933431446E2,-1.366152821E0,-9.708336800E-2,7.310802966E-1
1.933530756E2,-9.435254288E-1,2.015199021E-2,-1.501272619E-2
1.933630056E2,-3.708573870E-1,3.043423853E-1,-5.431507856E-1
1.933729366E2,2.158873880E-1,8.166641649E-1,-7.754524773E-1
1.933828666E2,6.157025988E-1,1.395604076E0,-7.603771859E-1
1.933927966E2,7.149660281E-1,1.765418539E0,-7.469391149E-1
1.934027276E2,4.910129908E-1,1.858488086E0,-7.249296105E-1
1.934126576E2,4.493548684E-2,1.505964278E0,-5.683669031E-1
1.934225886E2,-3.992153596E-1,8.491226437E-1,-4.975138521E-1
1.934325186E2,-6.297500959E-1,2.885258314E-1,-7.103624421E-1
1.934424486E2,-6.136574621E-1,5.562562231E-2,-1.218897711E0
1.934523796E2,-3.124738158E-1,2.582475966E-1,-1.919436831E0
1.934623096E2,2.307497676E-1,7.384226453E-1,-2.534662151E0
1.934722406E2,8.328097160E-1,1.245916964E0,-2.967485917E0
1.934821706E2,1.320414730E0,1.706172065E0,-3.189468443E0
1.934921016E2,1.707189042E0,1.990843759E0,-3.331159927E0
1.935020316E2,1.992044047E0,1.939729300E0,-3.382990231E0
1.935119616E2,2.080962655E0,1.526088933E0,-3.333598216E0
1.935218926E2,2.040957467E0,1.025517279E0,-3.256035485E0
1.935318226E2,2.045318613E0,6.594101704E-1,-3.159792654E0
1.935417536E2,2.033894908E0,4.910527519E-1,-2.919031795E0
1.935516836E2,1.816121793E0,5.046236644E-1,-2.642063223E0
1.935616136E2,1.442699744E0,5.816689167E-1,-2.430156035E0
1.935715446E2,1.032399160E0,6.358901109E-1,-2.298729923E0
1.935814746E2,6.181657384E-1,5.389030758E-1,-2.044002990E0
1.935914056E2,7.357449129E-2,3.926715213E-1,-1.186079044E0
1.936013356E2,-7.053236040E-1,5.457207830E-1,1.933867174E-1
1.936112656E2,-1.495110823E0,8.422596936E-1,1.612997707E0
1.936211966E2,-2.002161045E0,7.253499522E-1,2.657785217E0
1.936311278E2,-1.915605443E0,2.661368792E-1,3.001019699E0
1.936410588E2,-1.484132091E0,2.366014783E-1,2.974506669E0
1.936509888E2,-1.126813712E0,8.837453963E-1,3.251271173E0
1.936609198E2,-7.652861428E-1,1.573216760E0,3.825583525E0
1.936708498E2,-4.291316152E-1,1.813646959E0,4.675306166E0
1.936807798E2,-2.614124934E-1,1.573339113E0,5.545827938E0
1.936907108E2,-1.852999451E-1,1.005854920E0,6.018212796E0
1.937006408E2,-2.155448873E-1,3.852365673E-1,6.007535781E0
1.937105718E2,-3.521731941E-1,-3.693503402E-3,5.535632733E0
1.937205018E2,-4.075840408E-1,-4.990423143E-2,4.816394802E0
1.937304318E2,-1.890830936E-1,1.895051164E-1,4.239602646E0
1.937403628E2,2.672412173E-1,4.935426425E-1,3.633881391E0
1.937502928E2,7.502246654E-1,5.703440659E-1,2.764177644E0
1.937602238E2,1.012541138E0,4.473835527E-1,1.814585145E0
1.937701538E2,9.731224995E-1,2.604120348E-1,1.139096666E0
1.937800838E2,6.053435254E-1,-4.470189057E-2,7.949582040E-1
1.937900148E2,5.979296945E-2,-4.848166964E-1,5.888467759E-1
1.937999448E2,-4.877117260E-1,-9.394113278E-1,4.439749914E-1
1.938098758E2,-7.312100317E-1,-1.323602194E0,2.395072156E-1
1.938198058E2,-6.407026617E-1,-1.480087279E0,-2.324677527E-2
1.938297368E2,-3.238638995E-1,-1.337864137E0,-3.996823329E-1
1.938396668E2,1.065062291E-1,-9.249703132E-1,-9.770773369E-1
1.938495968E2,5.398010619E-1,-4.203525326E-1,-1.573593321E0
1.938595278E2,9.199134949E-1,-1.943424448E-2,-1.998728583E0
1.938694578E2,1.203410045E0,9.800927460E-2,-2.118432198E0
1.938793888E2,1.386912629E0,-3.132512762E-1,-2.120078773E0
1.938893188E2,1.428051299E0,-9.683798960E-1,-2.248659630E0
1.938992488E2,1.289432235E0,-1.453228094E0,-2.440234296E0
1.939091798E2,1.071362739E0,-1.560656064E0,-2.609664386E0
1.939191098E2,7.981882060E-1,-1.238210626E0,-2.706400137E0
1.939290408E2,5.137705369E-1,-6.681627944E-1,-2.787234970E0
1.939389708E2,3.926807672E-1,-3.212756295E-1,-2.989858534E0
1.939489008E2,4.148136844E-1,-3.724022213E-1,-3.407381306E0
1.939588318E2,5.692228258E-1,-6.000439015E-1,-3.950175412E0
1.939687618E2,8.400236452E-1,-7.785243852E-1,-4.260501180E0
1.939786928E2,1.120713093E0,-8.226035473E-1,-4.077205587E0
1.939886228E2,1.237219523E0,-7.720361685E-1,-3.438398446E0
1.939985538E2,1.129918730E0,-7.229047197E-1,-2.686245954E0
1.940084838E2,9.148836469E-1,-7.069865522E-1,-2.119618598E0
1.940184138E2,6.689363080E-1,-7.363248836E-1,-1.662701964E0
1.940283448E2,4.259907833E-1,-7.997552598E-1,-1.266778806E0
1.940382748E2,3.027201484E-1,-7.473006921E-1,-1.082964565E0
1.940482058E2,2.636952647E-1,-6.840493870E-1,-7.966240758E-1
1.940581358E2,1.657299173E-1,-8.079533485E-1,-1.707422054E-1
1.940680658E2,-9.531663179E-2,-1.152681137E0,7.086474538E-1
1.940779968E2,-6.080722748E-1,-1.619115064E0,1.569992605E0
1.940879268E2,-1.508080678E0,-1.863004768E0,2.246610766E0
1.940978578E2,-2.599907430E0,-1.821141920E0,2.731059015E0
1.941077878E2,-3.461762166E0,-1.513042479E0,2.955672787E0
1.941177178E2,-3.880631260E0,-1.078731912E0,2.848493325E0
1.941276488E2,-3.786013370E0,-7.128551102E-1,2.448805144E0
1.941375788E2,-3.172896849E0,-3.651805446E-1,2.106679879E0
1.941475098E2,-2.325244415E0,-4.862135231E-2,1.965712865E0
1.941574398E2,-1.468671760E0,2.774971604E-2,1.671187443E0
1.941673698E2,-7.360145427E-1,-8.240466401E-2,1.112114105E0
1.941773008E2,-1.561835155E-1,-2.390278901E-1,6.235143328E-1
1.941872308E2,2.633224133E-1,-4.832551244E-1,3.864506686E-1
1.941971618E2,5.594289223E-1,-8.327565064E-1,1.246421725E-1
1.942070918E2,6.865443208E-1,-1.244724132E0,-1.535063678E-1
1.942170228E2,5.933910857E-1,-1.572580875E0,-3.642867976E-1
1.942269528E2,3.266968755E-1,-1.730377053E0,-5.072430342E-1
1.942368828E2,-2.557908341E-2,-1.792319824E0,-4.492345619E-1
1.942468138E2,-3.987099409E-1,-1.593757444E0,-1.346444196E-1
1.942567438E2,-5.966434532E-1,-1.226673631E0,2.829163599E-1
1.942666748E2,-4.659635190E-1,-9.527492653E-1,6.990129966E-1
1.942766048E2,-1.230483676E-1,-8.965174694E-1,1.056391309E0
1.942865348E2,2.634449125E-1,-1.075828916E0,1.126467850E0
1.942964658E2,5.338347823E-1,-1.265321680E0,9.356223321E-1
1.943063958E2,6.833488905E-1,-1.205707123E0,5.769471073E-1
1.943163268E2,6.554986755E-1,-8.028412740E-1,2.890138364E-1
1.943262568E2,2.570838728E-1,-3.001479948E-2,1.030285245E-1
1.943361868E2,-2.981252602E-1,9.210425922E-1,-3.446688044E-1
1.943461178E2,-5.784598551E-1,1.760748953E0,-9.719440663E-1
1.943560478E2,-5.471706001E-1,2.174387566E0,-1.468904772E0
1.943659788E2,-3.434892017E-1,2.226392556E0,-1.803559050E0
1.943759088E2,-5.323071241E-2,1.979123016E0,-1.948556550E0
1.943858388E2,1.886422867E-1,1.465561772E0,-2.038853347E0
1.943957698E2,3.798344710E-1,1.022775593E0,-2.408564606E0
1.944056998E2,5.669069995E-1,1.021638529E0,-2.840822362E0
1.944156308E2,8.116972475E-1,1.372628612E0,-2.866001058E0
1.944255608E2,1.103174150E0,1.809831504E0,-2.565436047E0
1.944354908E2,1.259747529E0,2.255936783E0,-2.227819569E0
1.944454218E2,1.224283216E0,2.617034801E0,-1.969014788E0
1.944553518E2,1.099705582E0,2.747178619E0,-1.796269326E0
1.944652828E2,9.245261440E-1,2.614605868E0,-1.531919630E0
1.944752128E2,7.037075067E-1,2.394967052E0,-1.032534084E0
1.944851428E2,4.484094467E-1,2.131994960E0,-3.331579757E-1
1.944950738E2,2.382136653E-1,1.864564805E0,2.275420582E-1
1.945050038E2,1.284775805E-1,1.774198865E0,6.700406277E-1
1.945149348E2,1.147972886E-1,1.833371956E0,1.255867317E0
1.945248648E2,1.843428290E-1,1.824827712E0,2.066451035E0
1.945347958E2,2.534591838E-1,1.587345095E0,2.987062980E0
1.945447258E2,1.113908469E-1,1.055222304E0,3.792446185E0
1.945546558E2,-2.167203239E-1,3.411291559E-1,4.399012948E0
1.945645868E2,-5.907824966E-1,-3.336537099E-1,4.773631775E0
1.945745168E2,-8.498160504E-1,-7.093090662E-1,4.767778713E0
1.945844478E2,-9.060764976E-1,-6.086206705E-1,4.458026556E0
1.945943778E2,-7.134577388E-1,-9.224890837E-2,4.021525476E0
1.946043078E2,-2.229760406E-1,4.871323035E-1,3.541571982E0
1.946142388E2,3.657640967E-1,8.979026748E-1,3.185101742E0
1.946241688E2,7.835600804E-1,1.188126739E0,2.974978539E0
1.946341030E2,1.030264780E0,1.244196713E0,2.774576917E0
1.946440330E2,1.113060111E0,1.060555038E0,2.457249109E0
1.946539630E2,1.047176243E0,8.719021533E-1,1.954987317E0
1.946638940E2,8.155791409E-1,7.523332445E-1,1.508042525E0
1.946738240E2,3.509755381E-1,6.570693838E-1,1.295826604E0
1.946837550E2,-1.190702876E-1,3.107904024E-1,1.229664774E0
1.946936850E2,-4.162908373E-1,-1.737330562E-1,1.269455076E0
1.947036150E2,-4.619103022E-1,-5.381878151E-1,1.305533566E0
1.947135460E2,-1.679424123E-1,-7.429684170E-1,1.136768305E0
1.947234760E2,3.445870896E-1,-7.565129073E-1,7.827439553E-1
1.947334070E2,8.578397459E-1,-6.171359707E-1,2.662822008E-1
1.947433370E2,1.263870986E0,-4.996893818E-1,-3.010544229E-1
1.947532670E2,1.459409186E0,-3.426602127E-1,-8.929014051E-1
1.947631980E2,1.369134316E0,-9.578996390E-2,-1.337450593E0
1.947731280E2,1.005606925E0,1.210001611E-1,-1.580488358E0
1.947830590E2,5.634305374E-1,1.968343820E-1,-1.703722520E0
1.947929890E2,3.080509087E-1,-2.570092477E-2,-1.857890208E0
1.948029190E2,4.388341194E-1,-4.777072131E-1,-2.066520032E0
1.948128500E2,8.063795704E-1,-9.145437775E-1,-2.154748085E0
1.948227800E2,1.131728297E0,-1.211186549E0,-2.341115804E0
1.948327110E2,1.114349057E0,-1.279065414E0,-2.741544242E0
1.948426410E2,6.674275070E-1,-1.002516964E0,-3.175898809E0
1.948525720E2,1.602929935E-1,-4.877918328E-1,-3.363000355E0
1.948625020E2,-1.456259291E-1,-6.154720724E-2,-3.184864930E0
1.948724320E2,-2.425461963E-1,-1.943117470E-2,-2.711764957E0
1.948823630E2,-1.699257879E-1,-4.370371239E-1,-2.292161745E0
1.948922930E2,7.395470649E-2,-1.042078641E0,-2.187212411E0
1.949022230E2,3.955434544E-1,-1.435188703E0,-2.301525477E0
1.949121540E2,6.414269856E-1,-1.523656053E0,-2.457908090E0
1.949220840E2,6.946037574E-1,-1.262768493E0,-2.526494760E0
1.949320150E2,4.656842414E-1,-6.012846807E-1,-2.190565789E0
1.949419450E2,-7.078957211E-2,1.349765414E-1,-1.391374785E0
1.949518760E2,-9.282471659E-1,6.370968300E-1,-2.890816641E-1
1.949618060E2,-2.081031360E0,4.888079327E-1,8.985281807E-1
1.949717360E2,-3.173830065E0,-4.983728081E-1,1.703960502E0
1.949816670E2,-3.830770590E0,-1.884394760E0,1.868197095E0
1.949915970E2,-3.985408979E0,-2.973794186E0,1.429284623E0
1.950015280E2,-3.669928598E0,-3.228578422E0,7.526091599E-1
1.950114580E2,-2.987260323E0,-2.498369068E0,3.140054208E-1
1.950213880E2,-2.183085592E0,-1.184120811E0,3.587670261E-1
1.950313190E2,-1.473800061E0,1.259675901E-1,6.344649982E-1
1.950412490E2,-8.836523525E-1,9.673275433E-1,6.740331066E-1
1.950511790E2,-4.712162555E-1,1.141529254E0,7.295804858E-1
1.950611100E2,-3.182333232E-1,5.754125056E-1,1.154347374E0
1.950710400E2,-4.172301560E-1,-4.004443713E-1,1.821054504E0
1.950809710E2,-5.867649113E-1,-1.363951782E0,2.653731927E0
1.950909010E2,-7.900346292E-1,-2.170127139E0,3.313247566E0
1.951008320E2,-1.147838034E0,-2.557119552E0,3.408320954E0
1.951107620E2,-1.599297388E0,-2.278814014E0,3.035429394E0
1.951206920E2,-1.808274391E0,-1.580596531E0,2.410359702E0
1.951306230E2,-1.622428389E0,-8.522188175E-1,1.767402207E0
1.951405530E2,-1.243830531E0,-3.008417304E-1,1.124224273E0
1.951504840E2,-6.552579895E-1,2.512015007E-2,4.232431036E-1
1.951604140E2,9.358647723E-2,2.143877964E-1,-1.697832620E-1
1.951703440E2,7.020258475E-1,4.915961044E-1,-6.466190207E-1
1.951802750E2,9.942391341E-1,8.687901190E-1,-1.161942322E0
1.951902050E2,9.482404042E-1,1.172476885E0,-1.735432556E0
1.952001350E2,7.161788868E-1,1.312026607E0,-2.239261401E0
1.952100660E2,4.064712426E-1,1.375534386E0,-2.526064405E0
1.952199960E2,1.493530905E-1,1.414529175E0,-2.504395208E0
1.952299270E2,8.127483577E-3,1.313344570E0,-2.275730485E0
1.952398570E2,3.379332505E-2,1.003728069E0,-2.219142301E0
1.952497880E2,1.977996842E-1,5.677860553E-1,-2.429216972E0
1.952597180E2,3.684554239E-1,1.980443902E-1,-2.779189786E0
1.952696480E2,5.366704626E-1,5.531685278E-2,-3.152414052E0
1.952795790E2,6.683044432E-1,1.976437097E-1,-3.373379163E0
1.952895090E2,7.833635408E-1,5.521044076E-1,-3.403652537E0
1.952994390E2,8.866659343E-1,9.542748769E-1,-3.362883410E0
1.953093700E2,1.012168963E0,1.331302246E0,-3.315427993E0
1.953193000E2,1.182396760E0,1.472449792E0,-3.215468672E0
1.953292310E2,1.410838120E0,1.373788407E0,-3.150766307E0
1.953391610E2,1.741443347E0,1.269819650E0,-3.069467790E0
1.953490920E2,2.091946211E0,1.278557145E0,-2.710492603E0
1.953590220E2,2.297166523E0,1.491465961E0,-2.010534112E0
1.953689520E2,2.201967859E0,1.673381903E0,-1.181186094E0
1.953788830E2,1.874339595E0,1.596348053E0,-5.763208705E-1
1.953888130E2,1.510633719E0,1.479547289E0,3.240234554E-2
1.953987440E2,1.242553791E0,1.403999216E0,9.238542259E-1
1.954086740E2,1.070207110E0,1.275574772E0,1.908259293E0
1.954186040E2,8.760923412E-1,1.031820432E0,2.828880009E0
1.954285350E2,5.572402364E-1,5.981626330E-1,3.615422316E0
1.954384650E2,1.055695783E-1,1.661340147E-1,4.186395907E0
1.954483950E2,-4.861499347E-1,-1.243335126E-1,4.823178157E0
1.954583260E2,-1.070462633E0,-3.497998092E-1,5.582335029E0
1.954682560E2,-1.524012587E0,-6.491147585E-1,6.193802928E0
1.954781870E2,-1.644820009E0,-1.001982529E0,6.212872453E0
1.954881170E2,-1.315325899E0,-1.155839803E0,5.882553885E0
1.954980470E2,-6.261163437E-1,-1.026879900E0,5.511037005E0
1.955079780E2,2.182260550E-1,-7.838965876E-1,4.945639903E0
1.955179080E2,1.034484642E0,-5.598604834E-1,4.196293489E0
1.955278390E2,1.629076381E0,-3.398663766E-1,3.473208091E0
1.955377690E2,1.971866182E0,-8.016057573E-2,2.827527548E0
1.955476990E2,2.030678647E0,2.415477477E-1,2.316613632E0
1.955576300E2,1.728103802E0,6.210092394E-1,2.007791768E0
1.955675600E2,1.088854319E0,9.838718015E-1,1.759540626E0
1.955774910E2,4.765208130E-1,1.207432564E0,1.593268617E0
1.955874210E2,2.728171952E-1,1.175711199E0,1.616035920E0
1.955973510E2,4.950616761E-1,8.940882437E-1,1.926088039E0
1.956072820E2,8.756719995E-1,4.334959039E-1,2.087363602E0
1.956172120E2,1.166578726E0,7.050572634E-3,1.637254881E0
1.956271395E2,1.232538680E0,-2.315577798E-1,7.421794814E-1
1.956370695E2,1.065712355E0,-1.546600235E-1,-1.575064480E-1
1.956469995E2,6.640285206E-1,4.012819849E-1,-6.047833622E-1
1.956569305E2,1.319472452E-1,1.285569564E0,-6.117012030E-1
1.956668605E2,-2.711190176E-1,2.033789512E0,-6.250474727E-1
1.956767915E2,-2.865485041E-1,2.217175882E0,-9.245430279E-1
1.956867215E2,1.234190446E-1,1.585795875E0,-1.364685754E0
1.956966515E2,6.535290409E-1,1.253585733E0,-1.425590352E0
1.957065825E2,1.311598299E0,9.030536333E-1,-1.382077712E0
1.957165125E2,1.815864661E0,2.135397309E-1,-1.654260923E0
1.957264435E2,1.779086552E0,-5.760671014E-1,-2.196439902E0
1.957363735E2,1.223956137E0,-1.075425458E0,-2.612014967E0
1.957463035E2,3.836026726E-1,-9.462958395E-1,-2.457636194E0
1.957562345E2,-4.114964859E-1,-5.207351920E-1,-1.909694200E0
1.957661645E2,-1.042776506E0,-2.861703354E-1,-1.574239438E0
1.957760955E2,-1.372477023E0,-6.015223700E-1,-1.731306176E0
1.957860255E2,-1.378676241E0,-1.391902789E0,-2.094555677E0
1.957959555E2,-1.242969821E0,-2.375823122E0,-2.366962836E0
1.958058865E2,-1.077226400E0,-3.245247372E0,-2.600646225E0
1.958158165E2,-9.081380066E-1,-3.735405134E0,-2.931309194E0
1.958257475E2,-6.895579758E-1,-3.531886946E0,-3.411127033E0
1.958356775E2,-4.630693665E-1,-2.324543333E0,-3.664977468E0
1.958456075E2,-2.560612679E-1,-7.316781744E-1,-3.362738400E0
1.958555385E2,-3.526045724E-1,2.793828875E-1,-2.897825114E0
1.958654685E2,-9.405207639E-1,4.792375025E-1,-2.498890640E0
1.958753995E2,-1.970734892E0,-2.457704607E-1,-1.710130484E0
1.958853295E2,-3.042135565E0,-1.352351345E0,-5.809512806E-1
1.958952595E2,-3.793670884E0,-2.450599947E0,4.916379851E-1
1.959051905E2,-4.163158195E0,-3.459782006E0,1.027605466E0
1.959151205E2,-4.232599144E0,-3.846686127E0,8.307150972E-1
1.959250515E2,-3.920405483E0,-3.393073170E0,6.407390606E-1
1.959349815E2,-3.355641049E0,-2.188843930E0,1.081633739E0
1.959449115E2,-2.764326164E0,-9.602730238E-1,1.755133579E0
1.959548425E2,-2.207177875E0,-3.335649419E-1,2.204224300E0
1.959647725E2,-1.699212855E0,-4.675293303E-1,2.449517335E0
1.959747025E2,-1.195370854E0,-1.079517485E0,2.715953903E0
1.959846335E2,-7.529089028E-1,-1.755708799E0,2.890970423E0
1.959945635E2,-5.444959010E-1,-2.164463964E0,2.853577479E0
1.960044945E2,-7.283714278E-1,-2.079583297E0,2.656664890E0
1.960144245E2,-1.180968212E0,-1.658202093E0,2.262754344E0
1.960243545E2,-1.590688825E0,-1.010413190E0,1.475737828E0
1.960342855E2,-1.674620782E0,-1.340589671E-1,5.017291099E-1
1.960442155E2,-1.295379730E0,6.070459422E-1,-1.087716597E-1
1.960541465E2,-6.767859757E-1,1.019650914E0,-2.978495640E-1
1.960640765E2,-6.454152983E-2,1.069539797E0,-3.782236362E-1
1.960740065E2,3.618557446E-1,8.304398395E-1,-7.155699724E-1
1.960839375E2,4.767375255E-1,6.231383568E-1,-1.183479372E0
1.960938675E2,3.527384005E-1,5.758161096E-1,-1.582248369E0
1.961037985E2,1.731701886E-1,6.521795766E-1,-1.871924695E0
1.961137285E2,-1.608832151E-2,8.088899262E-1,-1.954295007E0
1.961236585E2,-1.806431495E-1,1.029683640E0,-1.782860491E0
